,date_FCR_F,new_coil,pp_FCR_F,FCR_F_1,FCR_F_2,FCR_F_3,FCR_F_4,FCR_F_5,FCR_F_6,FCR_F_7,FCR_F_8,FCR_F_9,FCR_F_10,FCR_F_11,FCR_F_12,FCR_F_13,FCR_F_14,FCR_F_15,FCR_F_16,FCR_F_17,FCR_F_18,FCR_F_19,FCR_F_20,date_FCR_B,pp_FCR_B,FCR_B_1,FCR_B_2,FCR_B_3,FCR_B_4,FCR_B_5,FCR_B_6,FCR_B_7,FCR_B_8,FCR_B_9,FCR_B_10,FCR_B_11,FCR_B_12,FCR_B_13,FCR_B_14,FCR_B_15,FCR_B_16,FCR_B_17,FCR_B_18,FCR_B_19,FCR_B_20,date_TA_F,pp_TA_F,TA_F_1,TA_F_2,TA_F_3,TA_F_4,TA_F_5,TA_F_6,TA_F_7,TA_F_8,TA_F_9,TA_F_10,TA_F_11,TA_F_12,TA_F_13,TA_F_14,TA_F_15,TA_F_16,TA_F_17,TA_F_18,TA_F_19,TA_F_20,date_TA_B,pp_TA_B,TA_B_1,TA_B_2,TA_B_3,TA_B_4,TA_B_5,TA_B_6,TA_B_7,TA_B_8,TA_B_9,TA_B_10,TA_B_11,TA_B_12,TA_B_13,TA_B_14,TA_B_15,TA_B_16,TA_B_17,TA_B_18,TA_B_19,TA_B_20,ì‹Æ”NŒŽ“úŽž•ª,”Mˆ—‘¬“x,˜F‰·1,˜F‰·2,˜F‰·3,˜F‰·4,˜F‰·5,˜F‰·6,˜F‰·7,˜F‰·8,˜F‰·9,˜F‰·10,˜F‰·11,˜F‰·12,˜F‰·13,˜F‰·14,˜F‰·15,˜F‰·16
47,2024/2/2 0:00,51821-1,9F,13.60557453,2.630394694,0,0.752834803,0.119552525,0.781941541,0.304882273,1.283662752,0.125864295,0.133707492,0.469345741,0.889305466,1.135566398,1.225279832,2.347705254,3.358737413,5.785407112,9.118899088,13.83332308,14.58708588,2024/2/3 0:00,9B,12.70584935,2.269166164,0,0.465112567,0.673916467,0.917781,0.862113639,1.633481665,0.240198401,0.344988804,0.551155012,1.355391409,1.076936167,1.419049787,2.608667183,4.007403461,6.158938771,9.567915719,13.94486404,17.26124223,2024/2/8 0:00,4F,11.15944397,1.768280544,0.078073343,0.271576077,0.782029417,1.113411612,1.220811195,1.147876241,0.273551739,0.399732038,0.158471679,0.145872409,0,0.569643746,0.8348166,1.874364932,4.450725256,6.992451311,11.42773222,18.86963048,2024/2/8 0:00,4B,11.81787046,2.267695739,0,0.148429151,0.277337963,0.639146584,0.50020144,0.943442134,1.124667064,1.584091133,1.048031856,0.264549776,0.239125213,0.248528648,0.368662045,1.006178636,3.219288326,5.806522301,9.282521462,14.31256129,2.02402E+11,52.5,658,655,657,655,655,655,644,656,507,404,292,302,207,191,83,12
48,2024/2/3 0:00,51416-2,9F,16.77268553,4.412939113,0,0.179660682,0.330835697,1.187869681,0.703069171,1.087019759,0.241141194,0.255361703,0.548054541,0.229299937,0.41971974,0.779613885,2.032350908,3.274328806,5.098633927,8.202919187,12.54469877,15.6438619,2024/2/3 0:00,9B,15.86108435,5.673564013,0.328551678,0.125610708,0.233751325,0.712836873,0.625597762,1.737259462,0.348158324,0.857554822,0,0.660309666,0.296092156,1.915341944,1.429139331,2.628242391,4.71068248,8.154577173,11.41629172,16.24012003,2024/2/8 0:00,4F,12.54963905,3.463468777,0.266648503,0.229762177,0.240628403,0.593222639,0.928443892,1.141932886,0.25170891,0.063499778,0,0.68232193,0.80711373,0.58821641,0.461070342,1.401890812,2.58687762,5.064794083,9.192565029,18.04977995,2024/2/8 0:00,4B,17.97880915,4.256353197,0.308149087,0.098581194,0.177077579,1.378486839,1.922285047,2.21546476,2.076322929,1.582026495,0.547727209,0,0.049381486,0.307462318,1.322674201,2.584052074,4.693465173,7.304592921,11.27319424,18.05762105,2.02402E+11,52.5,657,655,657,655,654,655,647,656,508,403,291,301,209,193,81,12
49,2024/2/3 0:00,51820-2,9F,16.40092748,3.647542137,0.453556646,1.072204295,0.769828273,1.156342982,1.19884163,1.277588553,0.342715608,0.334709377,0,0.438506491,0.339139045,0.540318004,1.248116991,1.476303653,4.318986559,7.708626366,12.68351939,11.88374187,2024/2/3 0:00,9B,15.3143246,3.656092199,0.348966995,0.880889371,0.176834762,0.416986335,0.06914037,0.376243165,0,0.31953089,0.066884,0.05960563,0.282744629,1.495699592,2.525326112,3.51999907,5.459027656,9.221361018,14.27083384,14.01559375,2024/2/8 0:00,4F,14.65395492,3.670614848,0.484747316,0.197724469,0,0.238507657,0.768871948,1.688385741,1.415523163,1.061713928,0.180364903,0.450575385,0.73294336,0.33360741,0.713166033,1.59552964,3.081235779,5.132527227,8.769336905,13.42540115,2024/2/8 0:00,4B,15.2163239,2.897697153,0.062708754,0.45121569,1.058157918,1.864639119,2.321706112,3.203898044,3.095950502,1.974478389,1.109113754,0.027135679,0.372368187,0.682147235,0.488465539,0,0.781718456,2.974522984,7.365118567,10.53484975,2.02402E+11,52.5,657,655,656,654,655,655,644,656,508,404,291,301,201,187,85,13
50,2024/2/3 0:00,52410-1,9F,13.03894012,0.601360424,0,0.45824334,0.78733694,1.68026671,1.962792155,3.382040537,1.298092983,1.161098131,1.255044124,0.658846548,0.716568646,0.385022135,0.253864383,0.001166325,0.056629561,1.513160824,4.196503351,3.583317628,2024/2/3 0:00,9B,12.36657489,1.908505085,0,0.864007609,1.385620308,2.471754049,2.354113971,3.245707204,1.416625303,1.084852582,0.305208138,0.125370358,0.311666233,0.156861531,0.488320118,0.654769684,1.193378474,3.713967273,7.549037434,8.142772079,2024/3/18 0:00,4F,12.13345006,4.547283358,1.827132612,0.832138643,0.419894004,0.486754835,0.808443905,0.275024874,0,0.164550189,0.200921696,0.027176482,0.478618862,0.362917101,0.157375806,0.060823314,0.728686493,1.471170649,3.147865909,6.135807135,2024/3/18 0:00,4B,7.863812037,1.637612013,0.373916235,0.121900142,0,0.037513157,0.359143881,0.419193881,0.49986384,0.413062183,0.564803771,0.35100473,1.235358184,0.594120833,0.181042094,0.013126401,0.059334029,0.665737122,2.471659385,6.896791918,2.02403E+11,52.5,656,655,657,654,654,655,658,656,514,403,291,301,208,194,93,14
51,2024/2/4 0:00,51821-2,9F,12.27661107,2.848411217,0,0.696169003,0.46038567,1.618544319,1.368424565,1.940683788,0.991162562,0.334249083,1.055279494,0.052407822,0.052249516,0.144141577,1.723855674,1.968455953,3.562064528,6.909068508,12.28531062,15.24716147,2024/2/4 0:00,9B,14.36690416,4.44824088,1.025569739,2.212388138,1.125034681,1.077487797,0.633674421,0.538548554,0,0.201620864,0.084869255,0.438813724,1.496485981,1.578262602,2.589747328,3.333762923,5.961007797,9.237450177,14.42385903,17.81109551,2024/2/8 0:00,4F,11.53089001,2.174215849,0,0.318800531,0.499316851,1.169624871,2.040083464,2.417621637,2.305453432,1.99943335,0.509550787,0.3984738,0.510978017,0.188660106,0.383985856,0.783988373,2.345484781,4.722038506,7.506307548,12.74473023,2024/2/8 0:00,4B,13.33497959,2.19970999,0,0.250164913,0.361709181,1.132236114,2.475819664,3.740069939,2.895921894,1.831387799,0.56236427,0.107579268,0.085020935,0.095952695,0.177295271,0.787697522,2.586468952,4.968001649,9.122163907,14.47290397,2.02402E+11,52.5,657,655,656,655,655,655,650,656,509,404,293,301,209,192,85,13
52,2024/2/11 0:00,52404-1,9F,16.57939879,4.620707626,0.593073424,0.924068683,0,0.625293433,0.379698281,1.152873699,0.150707231,0.270510891,0.658573808,0.644870865,0.621544433,0.322872459,0.96901602,1.424144691,2.656501465,4.866974547,10.9705825,9.061985906,2024/2/11 0:00,9B,12.67325691,4.520215085,0.491125732,1.406274225,0.512988164,0.515130581,0.113637131,0.089411684,0,0.219953951,0.292773975,1.210135633,1.810469008,2.375429626,2.693958264,4.174172989,6.101896243,8.620555883,13.2018387,17.1510304,2024/2/14 0:00,4F,13.99052472,4.52133702,1.329258623,0.997395141,0.311137868,0.182876282,0.273320509,0.283011821,0,0.030510467,0.104446922,0.492735904,0.326862918,0.094213314,0.183495322,0.721674481,2.300037473,5.515825841,9.679830566,13.40419384,2024/2/14 0:00,4B,17.50339105,3.949794414,0.3876408,1.181773839,0.035193559,0,0.065936443,0.318595048,0.75686444,0.799405999,1.130048557,0.369366625,0.205302639,0.262790746,0.407648059,0.779465042,1.793354184,3.340142641,6.906622831,11.4974267,2.02402E+11,52.5,658,655,657,655,654,655,644,655,511,420,294,301,212,195,95,13
53,2024/2/12 0:00,49122-2221,9F,10.12587401,0.229642034,0,1.424647991,1.00740711,1.119336285,0.848081614,1.949240315,0.840335611,1.298348021,0.36177587,0.123858809,0.59048844,0.869257472,0.97343542,1.13230203,2.123791418,0.376709499,2.765842508,9.192037956,2024/2/12 0:00,9B,9.802787579,0.0013452,0.03230122,1.035789412,0.878108444,1.676725614,0.667223861,1.153572596,0.30800241,0.258071081,0.631246116,0,0.1146968,0.25267527,1.043763348,1.235774145,2.247120467,0.70282068,1.659065326,8.823287694,2024/2/14 0:00,4F,7.635464866,0.386270957,0.027384462,0.543042077,0.58284305,1.049650933,0.665887851,0.770470072,0.888348714,1.029533286,0.710617373,0.057438661,0.187317322,0.197942932,0.156606979,0.275546739,0.383822306,0,0.846832051,8.288785319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024/2/12 0:00,52403-1,9F,13.67079238,1.851214835,0.016742094,0.145195893,0,0.562850456,0.629215858,1.447004767,0.436238204,0.247342211,0.663431301,0.238890875,1.406970001,1.511744154,2.635059057,3.300009409,5.028979766,8.59411196,14.39676693,14.62784299,2024/2/12 0:00,9B,15.7628132,5.113096598,1.335165819,1.384470046,0.498867272,0.152410177,0,0.30314898,0.067299517,0.299105629,0.074588569,0.983086211,0.80102673,0.946071405,1.276217896,2.13395793,3.382922742,6.960243615,12.27423577,14.98670415,2024/2/16 0:00,4F,13.66814074,3.716642317,0.939692628,0.973158077,0.45627737,0.234819726,0.008771249,0,0.259047263,0.31230701,0.429724983,0.44334982,0.421583193,0.618502795,1.486708893,3.313216798,4.539799583,6.727728895,10.90133493,17.32775599,2024/2/16 0:00,4B,16.13687396,3.772520957,0,1.113388378,0.270717286,0.046595819,0.219692505,1.502850524,1.714088868,0.853711407,0.474004691,0.203594897,0.263841459,0.144133789,0.295023159,0.530674446,1.498024997,3.629484508,8.182070867,13.64695565,2.02402E+11,52.5,657,655,657,655,655,655,649,656,509,404,290,301,215,195,94,14
55,2024/2/12 0:00,52404-21,9F,15.54064084,3.4409053,0.038247962,0.827160673,0.771930517,0.684080229,0.35879017,0.981960438,0,0.98585591,0.420281631,0.865185749,0.75683326,0.155885431,1.221733769,0.949376902,2.180311675,4.613284116,8.882361106,9.240082581,2024/2/12 0:00,9B,19.33686396,7.353407509,2.233487168,2.319346859,1.001485875,0.578635348,0,0.037482848,0.311804231,1.123572952,1.471182412,1.111716567,1.166906505,1.040364008,1.27969664,3.697853228,6.247599997,8.785767956,14.37319875,18.89996635,2024/2/14 0:00,4F,16.02395033,5.887596257,1.736801951,1.079047144,0.466217958,0.398883691,0,0.609173737,0.604350549,0.912951979,0.476284111,0.720208695,0.971117386,0.290258745,0.072223467,0.66802301,2.694597124,5.81404618,10.72032122,18.57764672,2024/2/14 0:00,4B,15.29807435,3.448848911,0.071984129,0.070319107,0,0.330481833,0.996511179,2.234171364,1.882233001,1.949738436,0.955636938,0.578849437,0.255220647,0.005388745,0.010381609,0.48785459,1.057507829,2.69351621,5.20535521,8.913393499,2.02402E+11,52.5,657,655,657,655,654,655,644,656,510,410,292,301,215,196,94,13
56,2024/2/13 0:00,52405-1,9F,11.57552079,1.644045796,0,0.580176868,0.317413476,1.234204756,0.775929521,1.177082013,0.75456522,0.572226193,0.218404154,0.269655746,0.212156881,0.415861,1.137937341,1.424200992,3.21855154,6.522090883,10.53950502,9.745333109,2024/2/13 0:00,9B,14.22074735,3.918541451,0.594230361,0.989634513,0.237789121,0.937103918,0.10956547,0.157601625,0,0.303581595,0.106174698,0.286259191,0.690141424,1.187510842,1.694024101,3.291489185,5.872147121,9.294075426,14.66270375,17.84367976,2024/2/14 0:00,4F,13.44499239,2.835355704,0,0.388660467,0.419186214,0.661655217,0.498682297,0.38370042,0.395238788,0.748023971,0.209174205,0.402532159,0.715674939,0.33511675,0.201676525,1.525736628,2.906160303,6.167819601,10.64719774,16.28378565,2024/2/14 0:00,4B,11.12410182,1.705413085,0,1.368210279,1.550173207,1.802196104,1.505637396,2.744487801,2.303921543,3.739796662,1.879640469,1.21136289,0.421338756,0.106934185,0.377045937,0.174681256,1.306073939,3.494298614,5.81066005,8.950326189,2.02402E+11,52.5,657,655,657,654,654,655,648,656,508,404,293,301,202,192,97,18
57,2024/2/15 0:00,52404-22,9F,14.51447543,2.476455047,0,0.616448635,1.398468792,2.073783913,2.52688473,1.778503167,0.720053749,0.435391631,0.825376967,0.3846305,0.232884574,0.228601042,0.801886849,0.871653858,2.311177916,4.232022272,8.257525417,11.47782876,2024/2/15 0:00,9B,12.51385528,2.398964143,0.11194319,0.670753897,0.670110423,2.03870891,0.763787326,0.722168542,0,0.310082657,0.131661925,0.0075639,0.599659639,1.509015956,1.447761958,2.244581447,3.693063809,5.550123816,9.628278469,13.44724597,2024/2/16 0:00,4F,10.98239283,2.145131085,0.002309955,0.210471327,0.361951479,0.632849409,0.109222296,0.051221525,0,0.14759524,0.056808191,0.383957793,1.294605,0.664773937,0.030147159,0.523273183,1.710896933,3.815054353,8.199310118,15.87392841,2024/2/16 0:00,4B,12.40168075,1.873253563,0,0.195614701,1.081027232,2.203037585,2.313259159,3.35654768,2.904671565,2.507882694,1.418993255,0.43452892,0.201919153,0.107387074,0.294926259,0.583538241,1.390159325,2.647172692,6.199155381,12.02369123,2.02402E+11,52.5,657,655,657,654,655,655,653,656,509,404,292,301,209,196,91,12
58,2024/2/16 0:00,52403-2,9F,13.47426694,2.132856549,0.197269788,0.608329154,0.168038296,1.05358339,0.598901603,1.562669474,0,0.239671326,0.325953565,0.25569029,0.30934751,0.967220489,1.699198858,2.170537136,3.807034507,6.361581629,11.85866189,10.7364716,2024/2/16 0:00,9B,15.76472746,4.847893483,0.893617677,0.783751082,0.018610705,0.523897742,0.355891625,0.58961217,0,0.505180272,0.090054913,0.003215162,0.213223394,0.92095723,1.001640085,2.146684589,3.194579938,6.435538964,10.46350553,12.48902158,2024/2/16 0:00,4F,13.75786893,3.201729404,0.088081763,0.055332159,0.01535807,0.068836471,0.228827111,0.861555929,0.302007091,0.137641942,0.167133126,0.220300487,0,0.197548194,0.363941369,1.37316975,2.404007265,4.386148076,8.588507733,12.91397496,2024/2/16 0:00,4B,15.11098733,4.20127865,0.484382965,0.197382577,0,0.328020806,1.228928731,2.411320428,1.21490742,0.65191276,0.039467227,0.223766932,0.057766231,0.854221747,1.03251758,0.759254788,1.389706067,3.47882762,7.433396724,11.04537027,2.02402E+11,52.5,657,655,657,655,655,655,652,656,511,404,292,301,205,196,93,13
59,2024/2/16 0:00,52403-2,9F,20.07604414,6.27211013,1.166894693,0.678516313,0.043806933,0.317320039,0.445403875,0.820389659,0,0.114197446,0.185755475,0.625287221,0.789685526,1.456515078,1.836723473,2.739839865,4.096025204,6.002114639,9.434063108,10.56157544,2024/2/16 0:00,9B,15.76472746,4.847893483,0.893617677,0.783751082,0.018610705,0.523897742,0.355891625,0.58961217,0,0.505180272,0.090054913,0.003215162,0.213223394,0.92095723,1.001640085,2.146684589,3.194579938,6.435538964,10.46350553,12.48902158,2024/2/16 0:00,4F,13.75786893,3.201729404,0.088081763,0.055332159,0.01535807,0.068836471,0.228827111,0.861555929,0.302007091,0.137641942,0.167133126,0.220300487,0,0.197548194,0.363941369,1.37316975,2.404007265,4.386148076,8.588507733,12.91397496,2024/2/16 0:00,4B,15.11098733,4.20127865,0.484382965,0.197382577,0,0.328020806,1.228928731,2.411320428,1.21490742,0.65191276,0.039467227,0.223766932,0.057766231,0.854221747,1.03251758,0.759254788,1.389706067,3.47882762,7.433396724,11.04537027,2.02402E+11,52.5,657,655,657,655,655,655,652,656,511,404,292,301,205,196,93,13
60,2024/2/16 0:00,52405-2,9F,14.82997804,2.779594953,0,0.834120573,0.786168216,1.445734163,1.161077317,1.313213906,0.137771741,0.460014351,0.895750128,0.036493882,0.177213845,0.469165877,1.990715309,2.497763102,5.382719112,9.244832491,14.32631075,15.72266487,2024/2/16 0:00,9B,15.5534869,3.702709548,0.512774159,0.721622688,0.591359549,0.676731154,0.346735027,0.631504352,0,0.584884152,0.168498878,0.00039023,0.383108062,1.103849977,1.321843065,3.161804796,6.060778676,8.922428435,14.08762638,17.3845197,2024/2/16 0:00,4F,14.41483563,4.966338394,0.975845345,0.005709188,0.029457088,0.419994057,1.198828925,1.379130462,0.465572104,0.132496071,0.19438179,0.176367423,0.098781352,0.112213911,0,0.736294019,2.547682925,5.119518607,8.732897575,14.60478181,2024/2/16 0:00,4B,12.86099715,2.511000669,0,0.208235137,0.361128906,0.51436363,0.549354049,0.778441056,0.29183057,0.675837091,0.943564313,0.496122729,0.387205271,0.130702711,0.174737094,0.141361811,1.240895531,3.85511314,7.492255963,12.66734381,2.02402E+11,52.5,657,655,657,655,655,655,649,656,508,404,292,301,213,196,94,14
61,2024/2/16 0:00,52409-1,9F,12.67727837,1.469740346,0,1.09137114,0.35385162,0.604287935,0.438765146,1.6527786,0.542815993,1.305084322,0.290921206,0.248277637,0.652027264,1.003224319,1.033142816,1.935954181,4.05962521,8.829701253,14.13579265,13.18922952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024/2/17 0:00,4B,11.4524314,1.531191269,0,0.657596188,1.0031804,1.710171586,2.347047773,3.659781363,2.74004056,3.161784038,2.747376846,1.671364649,0.801796586,0.240206443,0.308501848,0.322682785,2.022553857,5.065133552,8.343119193,9.73486913,2.02402E+11,52.5,657,654,656,655,656,655,645,655,508,404,291,301,214,197,90,11
62,2024/2/17 0:00,52409-2,9F,15.12321832,3.562226187,0.135781132,0.52084272,0,0.3690155,0.2286959,0.661824461,0.079159458,0.553681979,0.03471462,0.196896857,0.387749355,0.805768546,1.842441932,2.225867563,3.682715071,5.98363118,10.35570625,7.711551383,2024/2/17 0:00,9B,16.27513265,5.387241207,2.769857318,2.591500176,1.873936914,1.864221029,2.028210824,1.990933475,1.025981615,2.0775525,0.654334649,0.017716316,0,0.164271603,0.952967426,0.849174764,2.883352584,6.159450921,11.23578991,11.81867111,2024/3/6 0:00,4F,13.12281706,1.87399545,0.048903346,0,0.124503062,0.421510986,0.794299166,1.27558864,0.371152366,0.326969133,0.075051686,0.092237817,0.044014679,0.308858145,0.820171033,1.19018845,3.007247638,5.307052033,8.642776692,12.48003758,2024/3/6 0:00,4B,16.53337835,3.462159742,0.237437194,0.154186395,0.123190535,0.441981081,0.979600218,2.484577698,1.826100976,1.175932054,0.440896921,0,0.191226713,0.119103226,0.741149926,0.123080982,1.607849214,3.576334361,6.350086448,7.362781528,2.02403E+11,52.5,655,655,657,655,656,655,645,656,516,438,298,301,208,194,92,14
63,2024/3/5 0:00,52517-1,9F,15.20062631,2.670497822,0,1.435961177,0.078360957,0.549766375,0.285023857,0.949951933,0.212557859,0.142308587,0.376304549,0.116840324,1.301933726,1.297082882,3.133944844,3.610097636,6.62728048,8.896155958,13.44795871,11.12009714,2024/3/5 0:00,9B,15.24581297,3.475701139,0,0.694793738,0.136584566,0.048847704,0.105863589,0.869814462,0.511516167,0.706758208,0.184634566,0.261382079,0.688980202,0.676361309,1.35904514,2.759001727,4.527383926,7.761980273,13.08589308,14.17024781,2024/3/6 0:00,4F,13.83846491,2.609288108,0,0.0476702,0.143021664,0.095914793,0.415635062,1.062249362,1.344510226,2.250894539,1.981939721,0.14791985,0.362137557,0.798003401,1.279364761,2.164865737,3.664873604,6.165224364,10.2809153,16.54344587,2024/3/6 0:00,4B,9.759159063,7.444459816,4.84405713,3.24552662,1.908120415,1.479525148,0.056420359,0.20261374,0,1.212735935,2.047338557,1.573257063,1.76295675,0.615692802,0.6025677,0.320148497,0.654950439,0.070924765,3.274738052,14.97675587,2.02403E+11,52.5,658,655,657,655,656,655,652,655,514,418,295,301,205,193,95,14
64,2024/3/5 0:00,52517-2,9F,17.24431719,4.179933869,0.295732467,0.930851614,0.441124883,0.68741804,0.745336261,1.206346503,0.674884179,0.909053815,0.701104434,0,0.499220432,0.496925719,1.324982415,1.795065306,3.733809681,6.417860447,12.0963892,12.48001369,2024/3/5 0:00,9B,17.1851826,7.790298115,2.038028499,1.846399569,0.822599114,1.013531271,0.900796949,0.874493426,0.195161249,0.271647762,0,0.218063891,0.415531072,1.165130535,2.108762165,3.404672932,5.691640583,9.441107686,14.52868387,17.05518977,2024/3/6 0:00,4F,15.51818326,3.874449794,0.552852694,0.610348152,0.331921768,0.560106352,1.312776569,1.011722174,0.412625497,0.670991927,0.397413034,0,0.239309117,0.475178136,0.320126145,1.70850916,2.888806501,5.183709207,8.625761156,15.0873765,2024/3/7 0:00,4B,16.54573939,3.137556098,0.029098644,0.526939444,0.592532517,1.059162088,1.079480474,1.285364274,0.60571168,0.712012556,0.320310423,0,0.396449775,0.29194725,0.750317048,1.98732759,3.913881251,6.135010944,10.1897937,15.22301097,2.02403E+11,52.5,656,655,656,655,655,655,652,656,513,406,293,301,207,189,94,13
65,2024/3/6 0:00,52518-21,9F,16.23280608,4.423124766,0.062135629,0.814250245,1.219689728,2.84854913,2.865377606,2.837968632,1.614414566,1.565320149,1.305930403,0.360999845,0.72790095,0.054941126,0,0.298415448,1.812317199,4.986623211,10.81145439,14.7131659,2024/3/6 0:00,9B,16.30461849,5.355947699,0.735961287,0.79486871,0.630338293,1.286606185,1.495207718,2.156434518,1.773781693,0.553784828,0,0.048488024,0.891710495,0.196228069,0.182683044,1.418200122,3.20425451,7.003374273,12.63880316,17.11099588,2024/3/7 0:00,4F,14.09145928,3.196016686,0,0.230164817,0.844461394,1.699803591,1.91590827,2.006717254,1.416928974,1.139832702,0.654241439,0.538428106,0.782580829,0.488014083,0.004543883,0.723396888,2.468905334,5.107881638,8.982139312,13.96684052,2024/3/7 0:00,4B,13.81007984,2.061385589,0,0.019280936,0.784530864,3.019143288,4.641253927,4.82102901,4.431512798,3.417551176,3.165837709,1.993457385,1.420238724,0.035166603,0.268231922,0.119518731,1.059805659,3.35133985,7.769890106,14.00169653,2.02403E+11,52.5,658,655,657,654,656,655,653,656,512,403,291,302,200,195,95,14
66,2024/3/6 0:00,52519-1,9F,14.79138786,3.459035984,0,0.898593594,0.578026384,1.599327362,0.54710386,1.066547405,0.340977362,0.279365331,0.301216795,0.342641986,0.2738424,0.533240747,1.419707003,2.075579273,4.464540318,7.6530326,12.32531991,8.125646263,2024/3/6 0:00,9B,19.04479617,4.054558101,0.130798657,0.643461046,0.880332669,0.697705066,0.290665344,0.461174902,0.079325339,0.042276108,0,0.68675119,0.5802753,0.574367098,1.181112607,1.992955022,3.566131135,7.062709006,13.2795134,14.12988336,2024/3/7 0:00,4F,14.30488154,3.159822084,0,0.271183715,0.732725217,1.322166868,0.923414398,1.199125315,0.491202709,1.300873646,0.928953773,0.449559555,1.205202639,1.088905204,0.629970457,1.432864757,2.565636149,4.643468743,7.924489881,12.81079909,2024/3/7 0:00,4B,16.3111939,3.889720631,0.020298571,0.632698436,0.947374646,2.147968918,1.928076326,2.835028271,1.921746884,1.781489943,0.857500679,0.406813903,0.390737282,0,0.22919077,0.729089672,1.228523856,2.97101533,6.391937695,7.815259882,2.02403E+11,52.5,657,655,657,655,655,655,651,656,513,403,293,301,206,191,94,12
67,2024/3/6 0:00,52519-2,9F,15.95821371,4.165117231,0,0.239286371,0.12163703,0.68263822,0.656522768,1.138743783,0.119690479,0.221940938,0.210389808,0.047272148,0.26262432,0.712864164,1.290292877,2.451302003,4.937403039,8.070299308,13.17693247,13.78731965,2024/3/7 0:00,9B,15.57790489,4.227707984,0.115712887,0.293199615,0.077829367,0.759137146,0.899501837,1.153351278,0.319179974,0,0.058894688,0.010056115,0.122592493,0.328900023,0.458399578,1.328167117,3.475262624,6.980308897,13.31812963,16.57821188,2024/3/7 0:00,4F,15.15301966,3.662568943,0,0.03316517,0.453193634,0.852046674,0.694471563,1.38531802,0.947154312,1.064178879,0.30062248,0.082677304,0.489057991,0.547131839,0.399945504,0.393369623,1.957873295,3.724381143,7.607781126,12.5614212,2024/3/7 0:00,4B,15.40982641,3.25451701,0.146480857,0.061539414,0.24162539,1.889777762,3.761772908,4.416008459,2.531965554,2.463564265,2.661970549,1.63250383,2.004967312,0.670713562,0.169414943,0,1.214024767,3.43780804,7.280251414,11.63730837,2.02403E+11,52.5,657,655,657,654,655,655,654,656,514,404,291,301,208,193,98,14
68,2024/3/6 0:00,52520-1,9F,14.37042128,3.106547191,0,0.647106556,0.604538882,1.482119697,1.057520884,1.574559112,0.511630747,0.751072546,0.766809012,0.016383531,0.418551819,0.17530038,1.387003604,2.281828521,5.13506615,7.295389918,11.78482966,10.45390543,2024/3/6 0:00,9B,12.50530185,2.050232807,0,0.284851934,0.399085608,0.662980837,0.393758025,0.515712146,0.375205802,0.899802813,0.794584853,0.313047273,0.367752328,0.635401625,1.50468387,2.681647371,4.865887994,7.894050494,12.32942222,12.18376587,2024/3/7 0:00,4F,14.00390517,3.383937431,1.470032778,1.823749389,1.631315846,1.919423994,0.604823025,0.509110785,0.667403593,0.04023346,0,0.157254243,0.666970088,0.498849673,0.537133893,1.178481913,2.937953317,4.555399997,7.856589588,12.80230598,2024/3/7 0:00,4B,12.19996913,2.169545704,0,0.839790578,0.883960683,1.591931414,2.154045929,2.210336795,1.405684925,1.321344601,0.965967081,0.984046814,1.40493918,0.083420625,0.090171697,0.399588101,2.566285065,4.317440544,6.674942547,9.428448546,2.02403E+11,52.5,657,655,657,654,654,655,651,655,512,403,292,301,205,196,96,12
69,2024/3/7 0:00,52518-22,9F,16.46802134,4.562068115,0,0.659054916,1.154582991,1.986549466,2.572517533,3.258325312,1.543711714,1.088530499,0.580367904,0.4711986,0.585331309,0.156916429,0.473538556,0.706274559,2.945641933,6.231225046,12.29529341,14.61062363,2024/3/7 0:00,9B,18.27815723,5.305085757,0,0.430548111,0.231847039,1.228907904,0.982416651,2.073578623,0.655857624,1.103733281,1.267870048,1.767904579,1.912152035,0.92036747,0.392452953,0.633433538,2.727136377,5.245795974,10.63682421,14.88987498,2024/3/7 0:00,4F,15.42152536,3.447148906,0.081626569,0,0.168896259,0.95623719,1.756636104,2.301848737,1.625371707,1.527308059,0.95241359,0.536529245,0.238651453,0.280851312,0.119862991,0.451984739,1.848974837,3.908651239,7.368353189,15.27190499,2024/3/7 0:00,4B,15.6524049,2.203274615,0,0.228208018,0.723775352,2.307026085,3.703348506,4.982818177,4.787972144,5.892588856,4.877551076,3.505450955,3.605918733,0.504963623,0.24248693,0.316119241,1.489281699,3.877971321,9.264577748,16.95906199,2.02403E+11,52.5,657,655,657,655,654,655,651,656,513,403,292,301,205,193,96,15
