Angle,DRValue,,,é¸îgêî [mm^-1],é¸ä˙ [mm],DRValue [um]_amp
11.675,-1.218,,468,1.300090284,0.76917735,0.004419031
11.7,-1.214,,469,1.302868255,0.767537313,0.005181306
11.725,-1.2,,470,1.305646225,0.765904255,0.006078515
11.75,-1.169,,471,1.308424196,0.764278132,0.007743015
11.775,-1.127,,472,1.311202167,0.762658898,0.006210729
11.8,-1.065,,473,1.313980138,0.761046512,0.003289979
11.825,-0.999,,474,1.316758108,0.759440928,0.0068654
11.85,-0.915,,475,1.319536079,0.757842105,0.002630855
11.875,-0.825,,476,1.32231405,0.75625,0.003842976
11.9,-0.726,,477,1.32509202,0.75466457,0.004918349
11.925,-0.618,,478,1.327869991,0.753085774,0.003992483
11.95,-0.524,,479,1.330647962,0.75151357,0.003817486
11.975,-0.418,,480,1.333425932,0.749947917,0.006837507
12,-0.318,,481,1.336203903,0.748388773,0.007461694
12.025,-0.224,,482,1.338981874,0.7468361,0.006983546
12.05,-0.149,,483,1.341759844,0.745289855,0.005258193
12.075,-0.067,,484,1.344537815,0.74375,0.004764895
12.1,0.001,,485,1.347315786,0.742216495,0.003347097
12.125,0.051,,486,1.350093757,0.7406893,0.010825375
12.15,0.103,,487,1.352871727,0.739168378,0.007197876
12.175,0.143,,488,1.355649698,0.737653689,0.007474185
12.2,0.185,,489,1.358427669,0.736145194,0.007828496
12.225,0.218,,490,1.361205639,0.734642857,0.006730821
12.25,0.252,,491,1.36398361,0.73314664,0.006532452
12.275,0.282,,492,1.366761581,0.731656504,0.012723564
12.3,0.318,,493,1.369539551,0.730172414,0.010862175
12.325,0.35,,494,1.372317522,0.728694332,0.004830056
12.35,0.38,,495,1.375095493,0.727222222,0.006553795
12.375,0.407,,496,1.377873463,0.725756048,0.004811485
12.4,0.435,,497,1.380651434,0.724295775,0.006485486
12.425,0.449,,498,1.383429405,0.722841365,0.009138808
12.45,0.461,,499,1.386207376,0.721392786,0.005760636
12.475,0.455,,500,1.388985346,0.71995,0.005331249
12.5,0.451,,501,1.391763317,0.718512974,0.003329895
12.525,0.428,,502,1.394541288,0.717081673,0.004396002
12.55,0.396,,503,1.397319258,0.715656064,0.005952022
12.575,0.35,,504,1.400097229,0.714236111,0.002421203
12.6,0.304,,505,1.4028752,0.712821782,0.003495835
12.625,0.258,,506,1.40565317,0.711413043,0.003343529
12.65,0.216,,507,1.408431141,0.710009862,0.003684129
12.675,0.171,,508,1.411209112,0.708612205,0.000889347
12.7,0.137,,509,1.413987082,0.707220039,0.00519621
12.725,0.105,,510,1.416765053,0.705833333,0.004103851
12.75,0.087,,511,1.419543024,0.704452055,0.002841367
12.775,0.079,,512,1.422320995,0.703076172,0.000300764
12.8,0.071,,513,1.425098965,0.701705653,0.002967303
12.825,0.077,,514,1.427876936,0.700340467,0.00429537
12.85,0.082,,515,1.430654907,0.698980583,0.004595424
12.875,0.098,,516,1.433432877,0.697625969,0.001255944
12.9,0.106,,517,1.436210848,0.696276596,0.008565868
12.925,0.11,,518,1.438988819,0.694932432,0.002132292
12.95,0.116,,519,1.441766789,0.693593449,0.004288238
12.975,0.12,,520,1.44454476,0.692259615,0.005216393
13,0.119,,521,1.447322731,0.690930902,0.007368507
13.025,0.111,,522,1.450100701,0.68960728,0.00396298
13.05,0.101,,523,1.452878672,0.688288719,0.00835069
13.075,0.091,,524,1.455656643,0.686975191,0.007441362
13.1,0.067,,525,1.458434614,0.685666667,0.010990349
13.125,0.047,,526,1.461212584,0.684363118,0.010694455
13.15,0.034,,527,1.463990555,0.683064516,0.008173067
13.175,0.01,,528,1.466768526,0.681770833,0.009758548
13.2,-0.008,,529,1.469546496,0.680482042,0.006308879
13.225,-0.032,,530,1.472324467,0.679198113,0.008138971
13.25,-0.054,,531,1.475102438,0.677919021,0.00413964
13.275,-0.076,,532,1.477880408,0.676644737,0.003469593
13.3,-0.1,,533,1.480658379,0.675375235,0.010120933
13.325,-0.121,,534,1.48343635,0.674110487,0.00747677
13.35,-0.141,,535,1.48621432,0.672850467,0.001161451
13.375,-0.167,,536,1.488992291,0.671595149,0.004445676
13.4,-0.195,,537,1.491770262,0.670344507,0.007745766
13.425,-0.213,,538,1.494548233,0.669098513,0.006261325
13.45,-0.231,,539,1.497326203,0.667857143,0.003291912
13.475,-0.242,,540,1.500104174,0.66662037,0.00642669
13.5,-0.244,,541,1.502882145,0.66538817,0.002564656
13.525,-0.242,,542,1.505660115,0.664160517,0.000445241
13.55,-0.232,,543,1.508438086,0.662937385,0.006442112
13.575,-0.212,,544,1.511216057,0.66171875,0.00247183
13.6,-0.184,,545,1.513994027,0.660504587,0.009245377
13.625,-0.148,,546,1.516771998,0.659294872,0.007725778
13.65,-0.099,,547,1.519549969,0.65808958,0.008395614
13.675,-0.055,,548,1.522327939,0.656888686,0.005896356
13.7,0.003,,549,1.52510591,0.655692168,0.006881427
13.725,0.047,,550,1.527883881,0.6545,0.002365331
13.75,0.105,,551,1.530661852,0.65331216,0.002489015
13.775,0.153,,552,1.533439822,0.652128623,0.004028641
13.8,0.2,,553,1.536217793,0.650949367,0.004379114
13.825,0.246,,554,1.538995764,0.649774368,0.002411753
13.85,0.266,,555,1.541773734,0.648603604,0.001872765
13.875,0.286,,556,1.544551705,0.64743705,0.002750973
13.9,0.296,,557,1.547329676,0.646274686,0.001009373
13.925,0.296,,558,1.550107646,0.645116487,0.005186457
13.95,0.291,,559,1.552885617,0.643962433,0.003030667
13.975,0.269,,560,1.555663588,0.6428125,0.010264695
14,0.253,,561,1.558441558,0.641666667,0.000468395
14.025,0.235,,562,1.561219529,0.640524911,0.003042841
14.05,0.213,,563,1.5639975,0.639387211,0.003915306
14.075,0.197,,564,1.566775471,0.638253546,0.005736859
14.1,0.185,,565,1.569553441,0.637123894,0.006453224
14.125,0.182,,566,1.572331412,0.635998233,0.003504184
14.15,0.184,,567,1.575109383,0.634876543,0.003701315
14.175,0.2,,568,1.577887353,0.633758803,0.003101834
14.2,0.222,,569,1.580665324,0.632644991,0.003888664
14.225,0.25,,570,1.583443295,0.631535088,0.003142137
14.25,0.288,,571,1.586221265,0.630429072,0.002046027
14.275,0.331,,572,1.588999236,0.629326923,0.006808296
14.3,0.373,,573,1.591777207,0.628228621,0.02019816
14.325,0.419,,574,1.594555177,0.627134146,0.00905902
14.35,0.449,,575,1.597333148,0.626043478,0.012214905
14.375,0.491,,576,1.600111119,0.624956597,0.008578961
14.4,0.523,,577,1.60288909,0.623873484,0.013858338
14.425,0.555,,578,1.60566706,0.622794118,0.015789375
14.45,0.578,,579,1.608445031,0.62171848,0.007223248
14.475,0.608,,580,1.611223002,0.620646552,0.019373858
14.5,0.64,,581,1.614000972,0.619578313,0.006854295
14.525,0.668,,582,1.616778943,0.618513746,0.0092835
14.55,0.708,,583,1.619556914,0.61745283,0.010367547
14.575,0.746,,584,1.622334884,0.616395548,0.014276956
14.6,0.801,,585,1.625112855,0.61534188,0.008726885
14.625,0.849,,586,1.627890826,0.614291809,0.008300035
14.65,0.899,,587,1.630668796,0.613245315,0.009947317
14.675,0.967,,588,1.633446767,0.612202381,0.015806672
14.7,1.017,,589,1.636224738,0.611162988,0.005723593
14.725,1.071,,590,1.639002709,0.610127119,0.003273917
14.75,1.109,,591,1.641780679,0.609094755,0.007532745
14.775,1.146,,592,1.64455865,0.608065878,0.000897432
14.8,1.16,,593,1.647336621,0.607040472,0.001224802
14.825,1.16,,594,1.650114591,0.606018519,0.001182006
14.85,1.15,,595,1.652892562,0.605,0.006937819
14.875,1.122,,596,1.655670533,0.603984899,0.007433309
14.9,1.086,,597,1.658448503,0.602973199,0.006216012
14.925,1.039,,598,1.661226474,0.601964883,0.005596598
14.95,0.981,,599,1.664004445,0.600959933,0.003025173
14.975,0.919,,600,1.666782415,0.599958333,0.003168838
15,0.851,,601,1.669560386,0.598960067,0.003379099
15.025,0.793,,602,1.672338357,0.597965116,0.005961154
15.05,0.739,,603,1.675116328,0.596973466,0.006591666
15.075,0.683,,604,1.677894298,0.595985099,0.003151121
15.1,0.636,,605,1.680672269,0.595,0.006847385
15.125,0.594,,606,1.68345024,0.594018152,0.001748212
15.15,0.57,,607,1.68622821,0.593039539,0.001517704
15.175,0.542,,608,1.689006181,0.592064145,0.010343833
15.2,0.518,,609,1.691784152,0.591091954,0.004402169
15.225,0.504,,610,1.694562122,0.590122951,0.001267927
15.25,0.489,,611,1.697340093,0.589157119,0.008618704
15.275,0.471,,612,1.700118064,0.588194444,0.005256291
15.3,0.453,,613,1.702896034,0.58723491,0.003350336
15.325,0.441,,614,1.705674005,0.586278502,0.003752596
15.35,0.423,,615,1.708451976,0.585325203,0.000389034
15.375,0.407,,616,1.711229947,0.584375,0.001877946
15.4,0.385,,617,1.714007917,0.583427877,0.00648663
15.425,0.362,,618,1.716785888,0.582483819,0.004168564
15.45,0.338,,619,1.719563859,0.581542811,0.002579123
15.475,0.318,,620,1.722341829,0.580604839,0.00207353
15.5,0.292,,621,1.7251198,0.579669887,0.001476673
15.525,0.258,,622,1.727897771,0.578737942,0.003523006
15.55,0.226,,623,1.730675741,0.577808989,0.00262853
15.575,0.192,,624,1.733453712,0.576883013,0.003319802
15.6,0.153,,625,1.736231683,0.57596,0.001633178
15.625,0.115,,626,1.739009653,0.575039936,0.003643296
15.65,0.063,,627,1.741787624,0.574122807,0.004988358
15.675,0.013,,628,1.744565595,0.573208599,0.003176286
15.7,-0.049,,629,1.747343566,0.572297297,0.00209662
15.725,-0.101,,630,1.750121536,0.571388889,0.003657273
15.75,-0.16,,631,1.752899507,0.57048336,0.003389615
15.775,-0.22,,632,1.755677478,0.569580696,0.012362162
15.8,-0.276,,633,1.758455448,0.568680885,0.0058759
15.825,-0.32,,634,1.761233419,0.567783912,0.009419399
15.85,-0.36,,635,1.76401139,0.566889764,0.002340917
15.875,-0.39,,636,1.76678936,0.565998428,0.007254507
15.9,-0.41,,637,1.769567331,0.56510989,0.009460062
15.925,-0.417,,638,1.772345302,0.564224138,0.008127888
15.95,-0.413,,639,1.775123272,0.563341158,0.003463755
15.975,-0.409,,640,1.777901243,0.562460938,0.006409362
16,-0.393,,641,1.780679214,0.561583463,0.003140411
16.025,-0.373,,642,1.783457185,0.560708723,0.005282101
16.05,-0.357,,643,1.786235155,0.559836703,0.000599712
16.075,-0.333,,644,1.789013126,0.558967391,0.006511073
16.1,-0.31,,645,1.791791097,0.558100775,0.001028839
16.125,-0.31,,646,1.794569067,0.557236842,0.001735355
16.15,-0.304,,647,1.797347038,0.55637558,0.009816933
16.175,-0.31,,648,1.800125009,0.555516975,0.003449832
16.2,-0.32,,649,1.802902979,0.554661017,0.003351693
16.225,-0.342,,650,1.80568095,0.553807692,0.000942841
16.25,-0.355,,651,1.808458921,0.552956989,0.005282343
16.275,-0.387,,652,1.811236891,0.552108896,0.001379999
16.3,-0.419,,653,1.814014862,0.5512634,0.002670293
16.325,-0.449,,654,1.816792833,0.550420489,0.003035253
16.35,-0.475,,655,1.819570804,0.549580153,0.002859857
16.375,-0.513,,656,1.822348774,0.548742378,0.002913035
16.4,-0.543,,657,1.825126745,0.547907154,0.004939911
16.425,-0.578,,658,1.827904716,0.547074468,0.00230544
16.45,-0.61,,659,1.830682686,0.54624431,0.001837222
16.475,-0.648,,660,1.833460657,0.545416667,0.003170983
16.5,-0.69,,661,1.836238628,0.544591528,0.002623058
16.525,-0.722,,662,1.839016598,0.543768882,0.002472498
16.55,-0.754,,663,1.841794569,0.542948718,0.003239972
16.575,-0.79,,664,1.84457254,0.542131024,0.003001558
16.6,-0.817,,665,1.84735051,0.541315789,0.000916699
16.625,-0.835,,666,1.850128481,0.540503003,0.004711422
16.65,-0.853,,667,1.852906452,0.539692654,0.001645762
16.675,-0.863,,668,1.855684423,0.538884731,0.006252695
16.7,-0.865,,669,1.858462393,0.538079223,0.006114309
16.725,-0.853,,670,1.861240364,0.537276119,0.004287268
16.75,-0.843,,671,1.864018335,0.53647541,0.006387802
16.775,-0.804,,672,1.866796305,0.535677083,0.002475285
16.8,-0.77,,673,1.869574276,0.534881129,0.007091289
16.825,-0.73,,674,1.872352247,0.534087537,0.004011336
16.85,-0.684,,675,1.875130217,0.533296296,0.004046709
16.875,-0.628,,676,1.877908188,0.532507396,0.007086385
16.9,-0.572,,677,1.880686159,0.531720827,0.002664755
16.925,-0.519,,678,1.883464129,0.530936578,0.003339364
16.95,-0.467,,679,1.8862421,0.530154639,0.001508161
16.975,-0.407,,680,1.889020071,0.529375,0.002965614
17,-0.347,,681,1.891798042,0.528597651,0.008463503
17.025,-0.295,,682,1.894576012,0.527822581,0.006227197
17.05,-0.237,,683,1.897353983,0.52704978,0.002661342
17.075,-0.183,,684,1.900131954,0.52627924,0.003731022
17.1,-0.13,,685,1.902909924,0.525510949,0.003855454
17.125,-0.074,,686,1.905687895,0.524744898,0.00159854
17.15,-0.03,,687,1.908465866,0.523981077,0.004776633
17.175,0.016,,688,1.911243836,0.523219477,0.003577494
17.2,0.06,,689,1.914021807,0.522460087,0.003444901
17.225,0.084,,690,1.916799778,0.521702899,0.006365242
17.25,0.12,,691,1.919577748,0.520947902,0.00200413
17.275,0.149,,692,1.922355719,0.520195087,0.003211379
17.3,0.173,,693,1.92513369,0.519444444,0.005190004
17.325,0.193,,694,1.927911661,0.518695965,0.007501298
17.35,0.207,,695,1.930689631,0.51794964,0.002104096
17.375,0.221,,696,1.933467602,0.51720546,0.003657568
17.4,0.235,,697,1.936245573,0.516463415,0.002954584
17.425,0.235,,698,1.939023543,0.515723496,0.005745564
17.45,0.242,,699,1.941801514,0.514985694,0.003457707
17.475,0.25,,700,1.944579485,0.51425,0.003566692
17.5,0.242,,701,1.947357455,0.513516405,0.004774045
17.525,0.234,,702,1.950135426,0.5127849,0.002883152
17.55,0.224,,703,1.952913397,0.512055477,0.003326609
17.575,0.208,,704,1.955691367,0.511328125,0.003225963
17.6,0.188,,705,1.958469338,0.510602837,0.006682479
17.625,0.167,,706,1.961247309,0.509879603,0.004540685
17.65,0.141,,707,1.96402528,0.509158416,0.006099712
17.675,0.111,,708,1.96680325,0.508439266,0.003315055
17.7,0.075,,709,1.969581221,0.507722144,0.006472064
17.725,0.041,,710,1.972359192,0.507007042,0.003908132
17.75,0.007,,711,1.975137162,0.506293952,0.005419507
17.775,-0.037,,712,1.977915133,0.505582865,0.000599025
17.8,-0.082,,713,1.980693104,0.504873773,0.004193041
17.825,-0.118,,714,1.983471074,0.504166667,0.001619025
17.85,-0.164,,715,1.986249045,0.503461538,0.001842596
17.875,-0.21,,716,1.989027016,0.50275838,0.00524457
17.9,-0.258,,717,1.991804986,0.502057183,0.003257797
17.925,-0.294,,718,1.994582957,0.501357939,0.001745382
17.95,-0.327,,719,1.997360928,0.50066064,0.005753291
17.975,-0.359,,720,2.000138899,0.499965278,0.012909594
18,-0.379,,721,2.002916869,0.499271845,0.007004776
18.025,-0.401,,722,2.00569484,0.498580332,0.004570555
18.05,-0.409,,723,2.008472811,0.497890733,0.010460387
18.075,-0.415,,724,2.011250781,0.497203039,0.007169041
18.1,-0.421,,725,2.014028752,0.496517241,0.006483059
18.125,-0.424,,726,2.016806723,0.495833333,0.007668999
18.15,-0.426,,727,2.019584693,0.495151307,0.004808019
18.175,-0.428,,728,2.022362664,0.494471154,0.001594283
18.2,-0.436,,729,2.025140635,0.493792867,0.007983454
18.225,-0.448,,730,2.027918605,0.493116438,0.008443347
18.25,-0.462,,731,2.030696576,0.49244186,0.002336046
18.275,-0.484,,732,2.033474547,0.491769126,0.004640932
18.3,-0.509,,733,2.036252518,0.491098226,0.002258225
18.325,-0.535,,734,2.039030488,0.490429155,0.007536077
18.35,-0.559,,735,2.041808459,0.489761905,0.001658229
18.375,-0.591,,736,2.04458643,0.489096467,0.001905196
18.4,-0.615,,737,2.0473644,0.488432836,0.002274816
18.425,-0.639,,738,2.050142371,0.487771003,0.00440394
18.45,-0.655,,739,2.052920342,0.487110961,0.008962221
18.475,-0.664,,740,2.055698312,0.486452703,0.006042517
18.5,-0.664,,741,2.058476283,0.485796221,0.003317945
18.525,-0.656,,742,2.061254254,0.485141509,0.001542382
18.55,-0.654,,743,2.064032224,0.48448856,0.00133734
18.575,-0.636,,744,2.066810195,0.483837366,0.004286796
18.6,-0.618,,745,2.069588166,0.483187919,0.004452142
18.625,-0.6,,746,2.072366137,0.482540214,0.002575482
18.65,-0.581,,747,2.075144107,0.481894244,0.001650843
18.675,-0.565,,748,2.077922078,0.48125,0.007287045
18.7,-0.557,,749,2.080700049,0.480607477,0.00824047
18.725,-0.555,,750,2.083478019,0.479966667,0.004524786
18.75,-0.557,,751,2.08625599,0.479327563,0.002511481
18.775,-0.569,,752,2.089033961,0.47869016,0.00190209
18.8,-0.589,,753,2.091811931,0.478054449,0.002312357
18.825,-0.61,,754,2.094589902,0.477420424,0.002424132
18.85,-0.64,,755,2.097367873,0.476788079,0.001422909
18.875,-0.674,,756,2.100145843,0.476157407,0.006932305
18.9,-0.718,,757,2.102923814,0.475528402,0.001576026
18.925,-0.74,,758,2.105701785,0.474901055,0.005297705
18.95,-0.766,,759,2.108479756,0.474275362,0.00455062
18.975,-0.788,,760,2.111257726,0.473651316,0.002229948
19,-0.803,,761,2.114035697,0.473028909,0.002859471
19.025,-0.797,,762,2.116813668,0.472408136,0.004533476
19.05,-0.791,,763,2.119591638,0.471788991,0.000331093
19.075,-0.767,,764,2.122369609,0.471171466,0.005933112
19.1,-0.731,,765,2.12514758,0.470555556,0.004188323
19.125,-0.685,,766,2.12792555,0.469941253,0.003368145
19.15,-0.633,,767,2.130703521,0.469328553,0.002737166
19.175,-0.569,,768,2.133481492,0.468717448,0.000514373
19.2,-0.504,,769,2.136259462,0.468107932,0.000707852
19.225,-0.438,,770,2.139037433,0.4675,0.001538302
19.25,-0.374,,771,2.141815404,0.466893645,0.001258481
19.275,-0.306,,772,2.144593375,0.46628886,0.001089969
19.3,-0.234,,773,2.147371345,0.46568564,0.001784737
19.325,-0.174,,774,2.150149316,0.465083979,0.004911947
19.35,-0.106,,775,2.152927287,0.464483871,0.000742771
19.375,-0.039,,776,2.155705257,0.463885309,0.002376633
19.4,0.037,,777,2.158483228,0.463288288,0.001341368
19.425,0.101,,778,2.161261199,0.462692802,0.002952871
19.45,0.177,,779,2.164039169,0.462098845,0.004744377
19.475,0.261,,780,2.16681714,0.46150641,0.001821783
19.5,0.343,,781,2.169595111,0.460915493,0.002895085
19.525,0.425,,782,2.172373081,0.460326087,0.002902659
19.55,0.496,,783,2.175151052,0.459738186,0.004382281
19.575,0.574,,784,2.177929023,0.459151786,0.000718291
19.6,0.648,,785,2.180706994,0.458566879,0.001480157
19.625,0.704,,786,2.183484964,0.457983461,0.001302478
19.65,0.756,,787,2.186262935,0.457401525,0.002436199
19.675,0.798,,788,2.189040906,0.456821066,0.00297666
19.7,0.83,,789,2.191818876,0.456242079,0.001929465
19.725,0.851,,790,2.194596847,0.455664557,0.002952265
19.75,0.853,,791,2.197374818,0.455088496,0.001831659
19.775,0.859,,792,2.200152788,0.454513889,0.00308687
19.8,0.841,,793,2.202930759,0.453940731,0.001355785
19.825,0.827,,794,2.20570873,0.453369018,0.002572732
19.85,0.799,,795,2.2084867,0.452798742,0.00094638
19.875,0.769,,796,2.211264671,0.452229899,0.001253142
19.9,0.74,,797,2.214042642,0.451662484,0.004336913
19.925,0.706,,798,2.216820613,0.451096491,0.004555786
19.95,0.67,,799,2.219598583,0.450531915,0.002834407
19.975,0.632,,800,2.222376554,0.44996875,0.000340118
20,0.604,,801,2.225154525,0.449406991,0.000209328
20.025,0.572,,802,2.227932495,0.448846633,0.002583496
20.05,0.54,,803,2.230710466,0.448287671,0.001335086
20.075,0.509,,804,2.233488437,0.4477301,0.00073498
20.1,0.479,,805,2.236266407,0.447173913,0.000811017
20.125,0.461,,806,2.239044378,0.446619107,0.001284875
20.15,0.445,,807,2.241822349,0.446065675,0.002539262
20.175,0.433,,808,2.244600319,0.445513614,0.000603222
20.2,0.427,,809,2.24737829,0.444962917,0.001478726
20.225,0.435,,810,2.250156261,0.44441358,0.00122364
20.25,0.441,,811,2.252934232,0.443865598,0.001526989
20.275,0.456,,812,2.255712202,0.443318966,0.000822313
20.3,0.482,,813,2.258490173,0.442773678,0.002280645
20.325,0.504,,814,2.261268144,0.44222973,0.002642461
20.35,0.52,,815,2.264046114,0.441687117,0.000938444
20.375,0.532,,816,2.266824085,0.441145833,0.002272882
20.4,0.532,,817,2.269602056,0.440605875,0.001304052
20.425,0.53,,818,2.272380026,0.440067237,0.004606039
20.45,0.513,,819,2.275157997,0.439529915,0.001950071
20.475,0.483,,820,2.277935968,0.438993902,0.001322501
20.5,0.439,,821,2.280713938,0.438459196,0.003093285
20.525,0.399,,822,2.283491909,0.437925791,0.003014712
20.55,0.341,,823,2.28626988,0.437393682,0.000559637
20.575,0.281,,824,2.289047851,0.436862864,0.000705699
20.6,0.211,,825,2.291825821,0.436333333,0.002325045
20.625,0.154,,826,2.294603792,0.435805085,0.001893396
20.65,0.1,,827,2.297381763,0.435278114,0.000982388
20.675,0.054,,828,2.300159733,0.434752415,0.001434946
20.7,0.008,,829,2.302937704,0.434227986,0.00075375
20.725,-0.018,,830,2.305715675,0.433704819,0.001705183
20.75,-0.03,,831,2.308493645,0.433182912,0.002031977
20.775,-0.042,,832,2.311271616,0.43266226,0.002582989
20.8,-0.046,,833,2.314049587,0.432142857,0.001174389
20.825,-0.047,,834,2.316827557,0.4316247,0.000646053
20.85,-0.037,,835,2.319605528,0.431107784,0.004379653
20.875,-0.033,,836,2.322383499,0.430592105,0.000600078
20.9,-0.025,,837,2.32516147,0.430077658,0.001198295
20.925,-0.017,,838,2.32793944,0.429564439,0.001431286
20.95,-0.015,,839,2.330717411,0.429052443,0.001199358
20.975,-0.007,,840,2.333495382,0.428541667,0.001545278
21,-0.006,,841,2.336273352,0.428032105,0.001352686
21.025,0,,842,2.339051323,0.427523753,0.001173671
21.05,0,,843,2.341829294,0.427016607,0.001701863
21.075,-0.006,,844,2.344607264,0.426510664,0.001089444
